species,longitude,latitude,aet,cwd,ppt,pptdjf,tmn,tmx,tmxjja,fvegrec,mam,brd,rep
Ixodes pacificus,-165417.1457,-40649.36905,420.8099976,818.0670166,483.5299988,90.03420258,8.946700096,22.45669937,29.84790039,6,49,157,22
Ixodes pacificus,-179581.8212,-40723.37156,510.2200012,700.7230225,554.2030029,103.3000031,9.600000381,20.11330032,24.49629974,2,49,186,17
Ixodes pacificus,-56272.35241,-40681.50247,360.9769897,967.5800171,382.6669922,67.19889832,9.4666996,23.82999992,33.39410019,2,39,166,12
Ixodes pacificus,134138.8464,-40856.08425,168.0930023,982.6699829,199.253006,29.59000015,2.626699924,20.2166996,31.64660072,3,55,134,15
Ixodes pacificus,-100954.7178,-40560.42196,317.1700134,997.7999878,318.3729858,57.25189972,9.736700058,23.92000008,33.15879822,11,37,165,8
Ixodes pacificus,157849.0662,-41286.60523,151.1730042,334.6799927,387.6069946,43.10630035,-4.599999905,7.506700039,16.53129959,3,58,127,11
Ixodes pacificus,72859.79077,-41284.64734,252.772995,405.5299988,1114.030029,202.6369934,-1.50999999,9.079999924,17.47909927,5,57,58,6
Ixodes pacificus,55309.0189,-41200.30745,255.1499939,337.5969849,1379.060059,257.2539978,-2.849999905,9.483300209,17.75060081,5,53,68,6
Ixodes pacificus,-84990.5501,-41223.3088,334.769989,992.7230225,335.9670105,59.56809998,10.13669968,23.95000076,33.27939987,5,36,165,8
Ixodes pacificus,-4715.391537,-41434.79049,376.9100037,889.0800171,662.78302,116.9049988,8.773300171,22.62999916,32.45330048,6,51,169,17
Ixodes pacificus,129722.9642,-41112.37346,208.6799927,818.8200073,320.0899963,51.91880035,1.100000024,17.41670036,28.46229935,3,56,133,13
Ixodes pacificus,-144536.6392,-41867.44551,311.4700012,883.1270142,560.1900024,102.9800034,10.8032999,20.9633007,28.99710083,2,45,151,24
Ixodes pacificus,42292.11596,-41643.77652,239.2799988,543.0869751,1105.630005,208.3170013,0.193299994,12.98670006,21.14489937,7,61,99,13
Ixodes pacificus,-166814.151,-41665.70702,330.6270142,896.3829956,536.5529785,100.7519989,9.029999733,22.08670044,29.24939919,6,48,158,22
Ixodes pacificus,42908.23981,-42336.53354,282.6900024,483.6600037,1129.859985,214.0679932,-0.059999999,12.72999954,20.85770035,7,60,99,12
Ixodes pacificus,7181.453087,-42064.67742,361.6099854,763.0130005,778.4370117,138.3179932,8.653300285,22.12999916,31.47310066,6,59,139,20
Ixodes pacificus,-171753.8372,-42348.99652,383.1870117,831.3300171,731.5130005,135.8249969,9.27670002,20.15670013,26.96879959,6,48,180,17
Ixodes pacificus,-215672.6301,-42899.53035,369.8429871,774.21698,845.1400146,165.8549957,9.52670002,18.29999924,21.31800079,8,47,192,19
Ixodes pacificus,88441.03443,-42911.9053,248.0099945,484.303009,617.6630249,108.7710037,-2.823299885,13.24330044,22.98119926,7,64,86,6
Ixodes pacificus,-41204.07467,-42510.22076,371.8469849,955.5369873,377.196991,66.07839966,9.470000267,23.77669907,33.37360001,2,40,160,13
Ixodes pacificus,-128899.3639,-42713.36418,246.4199982,996.9470215,286.7929993,57.66180038,9.213299751,22.43670082,30.53409958,2,44,140,24
Ixodes pacificus,145175.6393,-42486.3751,105.6930008,937.927002,175.5870056,24.33810043,2.140000105,19.95330048,31.30540085,3,59,131,18
Ixodes pacificus,-111332.0316,-42622.87389,281.6799927,1026.310059,281.5669861,51.32590103,9.363300323,23.9666996,33.20640182,11,36,159,14
Ixodes pacificus,3675.983611,-42808.03562,365.5400085,873.5999756,790.5930176,140.6109924,8.053299904,21.80999947,31.25729942,6,59,141,20
Ixodes pacificus,-70563.40237,-43367.72861,343.4030151,988.177002,346.4899902,61.35400009,9.803299904,23.82670021,33.29880142,11,39,165,8
Ixodes pacificus,-13855.95537,-43117.37608,-9999,-9999,616.2399902,108.4700012,8.779999733,23.77000046,34.04919815,6,51,170,17
Ixodes pacificus,-34388.81643,-43142.46072,298.6400146,1043.660034,422.5,73.35230255,9.516699791,24.26670074,34.09370041,2,47,159,17
Ixodes pacificus,37723.29517,-43044.10237,243.1100006,576.8330078,1102.060059,208.2129974,1.146700025,13.71000004,21.76919937,7,61,106,13
Ixodes pacificus,-95410.30671,-43248.45314,327.25,990.3770142,327.9070129,58.33969879,9.953300476,23.91670036,33.22430038,2,37,164,8
Ixodes pacificus,123943.8699,-43391.96603,165.6730042,800.2600098,391.5929871,65.23970032,0.043299999,15.93330002,26.56089973,7,55,144,13
Ixodes pacificus,-54551.3038,-43089.12219,354.8469849,970.4500122,372.2900085,65.44059753,9.539999962,23.95000076,33.57699966,2,38,166,12
Ixodes pacificus,-2925.913059,-43373.72015,386.5669861,895.757019,667.7630005,118.4029999,9.239999771,22.59329987,32.06079865,8,50,170,17
Ixodes pacificus,6936.307866,-43205.41807,340.0029907,801.3930054,878.0029907,156.9389954,6.849999905,21.12000084,30.80060005,8,60,139,20
Ixodes pacificus,-99683.70107,-42958.01816,319.1329956,997.7700195,320.1900024,57.40299988,9.813300133,23.92000008,33.20569992,11,38,163,8
Ixodes pacificus,145169.741,-43284.46447,105.2669983,929.1699829,178.5500031,24.50769997,1.933300018,19.67000008,31.00200081,3,58,137,21
Ixodes pacificus,44857.02409,-43244.60364,271.2829895,432.5969849,1170.040039,222.6130066,-1.363299966,12.56999969,20.8696003,7,61,96,12
Ixodes pacificus,157883.6358,-43198.48393,229.7570038,206.1329956,406.3330078,44.06340027,-5.190000057,6.043300152,14.97189999,5,58,127,11
Ixodes pacificus,28298.18939,-43309.8851,337.019989,669.1829834,1127.189941,200.6049957,4.146699905,15.9666996,24.39559937,7,63,121,17
Ixodes pacificus,-10361.93839,-43792.32332,348.0629883,949.2030029,626.6500244,110.3929977,8.640000343,23.01000023,32.82740021,8,57,147,20
Ixodes pacificus,108488.7789,-43536.57998,-9999,-9999,381.0369873,64.08809662,-0.206699997,16.85330009,27.30719948,9,57,154,13
Ixodes pacificus,100498.6089,-43820.57348,211.1100006,636.1370239,498.6329956,86.18090057,-1.210000038,14.8732996,24.82410049,3,65,121,7
Ixodes pacificus,3949.493693,-43582.03066,362.9429932,813.5029907,758.5529785,134.9660034,8.670000076,21.90329933,31.04159927,2,59,143,20
Ixodes pacificus,36346.32069,-43636.87225,208.7230072,596.0230103,1137.329956,214.9779968,0.810000002,13.58329964,21.50009918,7,61,108,13
Ixodes pacificus,118574.704,-43443.36461,163.677002,728.9530029,408.6499939,68.95120239,-0.933300018,15.02330017,25.35409927,3,56,150,13
Ixodes pacificus,156467.564,-43427.38215,188.7330017,125.3700027,429.1170044,45.22719955,-6.53000021,2.856699944,11.42280006,5,57,127,11
Ixodes pacificus,-143786.9761,-44345.70736,307.0469971,874.0999756,551.5770264,101.9589996,9.72329998,20.22999954,28.12719917,2,46,151,24
Ixodes pacificus,-38484.63741,-44274.22982,264.1929932,1074.359985,382.6499939,66.95069885,9.443300247,23.89669991,33.56380081,2,47,154,17
Ixodes pacificus,-175974.9577,-44008.02208,341.4769897,861.322998,609.4730225,113.2969971,9.210000038,20.56669998,26.20359993,2,48,181,17
Ixodes pacificus,-33634.73593,-44270.17344,297.3370056,1046.189941,417.177002,72.61779785,9.523300171,24.29999924,34.12519836,2,46,159,17
Ixodes pacificus,-59901.11267,-44162.77715,289.5329895,1040.579956,359.0599976,63.77420044,9.596699715,23.86330032,33.50009918,11,38,166,12
Ixodes pacificus,138423.0032,-44327.15712,113.6169968,1099.030029,138.3170013,21.86079979,2.983299971,22.55330086,33.99539948,3,55,136,15
Ixodes pacificus,-118373.3793,-44369.62751,251.1430054,1034.569946,254.9369965,47.88460159,9.020000458,23.67000008,32.49869919,11,35,159,14
Ixodes pacificus,70315.27446,-44028.91741,229.5769958,551.6099854,1163.780029,222.0140076,0.200000003,12.72000027,21.76460075,5,60,65,6
Ixodes pacificus,41453.08296,-44254.40811,210.677002,501.6329956,1196.439941,229.4210052,-0.769999981,11.73670006,19.39620018,5,61,94,6
Ixodes pacificus,-45425.47352,-44217.22321,356.9670105,972.9069824,376.7730103,66.21700287,9.486700058,23.84000015,33.50709915,2,40,164,12
Ixodes pacificus,-33150.01456,-44436.58083,393.2569885,957.5269775,426.6300049,74.20439911,9.543299675,24.5333004,34.58530045,2,47,160,17
Ixodes pacificus,-14304.81713,-44522.56973,408.6530151,829.6829834,643.3670044,113.5059967,8.773300171,23.3932991,33.65739822,6,50,171,17
Ixodes pacificus,-50686.14158,-44512.73177,-9999,-9999,376.1199951,65.85780334,9.510000229,23.87999916,33.51139832,9,38,165,12
Ixodes pacificus,-180245.8956,-44421.48293,404.5570068,815.6630249,445.8299866,82.52760315,10.17000008,20.51670074,25.01079941,5,50,189,16
Ixodes pacificus,-73800.13933,-44817.98345,339.230011,989.1170044,341.1870117,60.71960068,9.890000343,23.80330086,33.23109818,11,38,165,8
Ixodes pacificus,-139034.9298,-44840.58632,281.3930054,925.7730103,434.9030151,79.3640976,10.45330048,20.83329964,28.94519997,6,46,149,24
Ixodes pacificus,15459.39541,-45204.45438,391.2730103,789.0369873,844.25,152.2579956,8.156700134,21.94669914,31.6529007,6,61,138,20
Ixodes pacificus,-72635.07641,-44956.26356,340.5230103,989.3530273,342.5069885,60.90430069,9.893300056,23.82329941,33.24969864,11,38,165,8
Ixodes pacificus,-93098.29243,-44996.18761,328.5570068,991.4899902,329.5169983,58.54119873,9.989999771,23.95999908,33.28699875,11,37,163,8
Ixodes pacificus,-84721.32175,-45092.52154,334.0130005,994.2999878,334.8529968,59.21659851,10.11670017,23.93330002,33.29059982,5,37,165,8
Ixodes pacificus,46264.29609,-45323.74794,219.4369965,465.2600098,1286.959961,246.4940033,-1.263299942,11.42000008,19.10169983,1,60,89,6
Ixodes pacificus,6087.575769,-45212.60355,373.0400085,802.9699707,937.7529907,168.9499969,6.236700058,20.90999985,30.79640007,7,60,142,20
Ixodes pacificus,26974.81756,-45259.86167,425.6730042,655.8530273,1015.609985,185.1620026,5.139999866,18.93670082,28.50469971,7,63,123,17
Ixodes pacificus,107555.1633,-45013.57668,274.1830139,690.9000244,394.7099915,66.90630341,-0.186700001,16.79999924,27.2269001,10,58,157,13
Ixodes pacificus,79287.89866,-45097.17288,204.5370026,537.3900146,670.2329712,113.8720016,-2.400000095,13.51000023,22.93079948,8,59,59,7
Ixodes pacificus,158149.7929,-45713.23393,220.2429962,209.7870026,400.0130005,43.05009842,-5.460000038,5.400000095,14.25940037,5,57,127,11
Ixodes pacificus,109685.3001,-45756.39366,-9999,-9999,376.7969971,63.16090012,-0.216700003,16.89999962,27.39459991,9,57,155,13
Ixodes pacificus,-13679.53208,-45744.00328,364.9299927,892.3330078,689.4899902,122.0039978,8.653300285,22.99670029,33.18989944,8,50,171,17
Ixodes pacificus,-187653.7268,-45792.13877,449.0669861,755.4899902,447.2000122,83.57980347,10.39669991,19.84670067,23.86630058,9,49,200,13
Ixodes pacificus,14909.67719,-45649.45219,358.9769897,794.1069946,883.0629883,160.1620026,6.993299961,21.25329971,31.05310059,6,61,139,19
Ixodes pacificus,5153.843706,-45786.28497,377.2770081,820.1799927,887.4000244,159.1580048,6.590000153,21.13330078,30.93230057,6,60,143,20
Ixodes pacificus,-217429.1098,-45799.49195,361.230011,758.8800049,881.5200195,171.0410004,9.52670002,17.99670029,20.89170074,8,47,188,19
Ixodes pacificus,24901.17627,-45530.48108,419.0369873,722.992981,972.072998,178.2380066,6.156700134,20.40670013,30.14319992,6,61,133,18
Ixodes pacificus,-58495.02348,-45421.54049,290.7869873,1037.119995,361.696991,64.05269623,9.556699753,23.84670067,33.44279861,11,36,166,12
Ixodes pacificus,-65169.90448,-45356.11808,349.1600037,983.0700073,351.7669983,62.22470093,9.75,23.81329918,33.35210037,11,37,166,12
Ixodes pacificus,-14569.59771,-46151.13796,369.0329895,873.2299805,747.7230225,132.7879944,8.226699829,22.59329987,32.86940002,6,50,171,17
Ixodes pacificus,-76384.86494,-45859.17567,335.980011,996.3499756,337.8630066,59.91199875,9.896699905,23.82999992,33.22660065,5,39,165,8
Ixodes pacificus,148314.4858,-45898.23981,157.6670074,660.8699951,282.1499939,33.63510132,0.476700008,15.59000015,25.60460091,7,59,129,15
Ixodes pacificus,156035.5864,-45869.68451,193.0570068,144.0670013,422.0870056,44.27600098,-6.366700172,3.133300066,11.76070023,2,57,127,11
Ixodes pacificus,-118749.1139,-45961.5585,254.7669983,1021.940002,256.9599915,48.17879868,9.010000229,23.55669975,32.38700104,2,36,159,14
Ixodes pacificus,-156269.4668,-46098.39358,377.2869873,825.7230225,536.7130127,99.30680084,8.800000191,21.35000038,27.99990082,2,46,153,25
Ixodes pacificus,-78645.03716,-46216.32283,333.1570129,999.7329712,334.7929993,59.35810089,9.960000038,23.87999916,33.25780106,11,38,165,8
Ixodes pacificus,-181378.731,-46004.86665,415.1199951,803.5170288,426.2770081,78.57620239,10.24330044,20.5333004,25.01180077,5,48,192,16
Ixodes pacificus,-20438.74175,-46523.05223,420.6329956,927.7230225,588.1900024,103.1930008,9.483300209,24.71999931,35.09909821,6,49,169,17
Ixodes pacificus,71019.91145,-46733.07044,301.7999878,557.0269775,1188.75,228.2700043,0.533299983,13.04669952,22.2779007,1,60,70,6
Ixodes pacificus,-123.8889922,-46386.73544,339.1069946,876.7269897,694.3200073,123.8470001,9.529999733,22.70000076,32.04439926,5,57,148,19
Ixodes pacificus,-141353.5971,-46654.5573,296.0669861,902.5200195,497.9370117,92.53690338,10.32670021,20.90670013,29.20070076,2,46,150,24
Ixodes pacificus,127470.3814,-46602.66064,157.0169983,799.2299805,394.8729858,65.40399933,0.573300004,15.66329956,25.94300079,7,55,140,13
Ixodes pacificus,-50894.96748,-46505.96221,307.4970093,1023.73999,368.7900085,64.89240265,9.503299713,23.86330032,33.50529861,2,35,164,11
Ixodes pacificus,9221.288657,-46718.7135,430.0429993,727.3469849,1006.320007,183.048996,5.74669981,20.50670052,30.32029915,7,60,141,19
Ixodes pacificus,-175574.9123,-46600.84839,443.3999939,786.2130127,462.0700073,85.89630127,9.909999847,20.89669991,25.64259911,5,50,181,17
Ixodes pacificus,-5680.895759,-46678.04371,368.1099854,854.4730225,652.9899902,115.6699982,9.083299637,22.71999931,32.18569946,8,57,148,20
Ixodes pacificus,21906.97093,-46688.55178,372.7070007,708.1430054,1001.849976,181.3000031,6.679999828,19.45999908,28.95059967,7,60,133,19
Ixodes pacificus,-162550.1366,-46428.44706,371.9769897,865.4069824,451.1199951,83.29930115,9.06000042,22.12000084,29.03380013,2,48,154,22
Ixodes pacificus,-17645.36176,-46787.40907,378.9729919,939.4069824,679.0529785,119.9940033,8.760000229,23.66670036,34.08399963,2,50,171,17
Ixodes pacificus,-201013.5083,-47092.20567,352.4930115,853.6799927,475.2869873,91.49160004,9.956700325,20.35000038,24.55010033,5,49,206,13
Ixodes pacificus,-134259.7469,-47082.48386,287.7000122,893.2130127,403.6170044,77.0062027,9.796699524,20.23999977,28.34269905,6,46,150,24
Ixodes pacificus,-134784.1901,-46789.14454,286.1799927,912.2930298,379.0929871,73.17710114,10.64000034,21.16670036,29.38279915,6,46,150,24
Ixodes pacificus,-135186.1161,-47139.45787,292.5700073,896.6469727,394.9530029,74.80770111,10.48999977,20.90999985,29.02700043,6,46,151,24
Ixodes pacificus,73450.76162,-46993.25095,298.8529968,549.3330078,1165.339966,221.2519989,0.376700014,13.07670021,22.21339989,8,59,69,6
Ixodes pacificus,146820.382,-47063.1153,137.0099945,851.4970093,199.5870056,25.97489929,1.633299947,18.74670029,29.63990021,3,59,129,17
Ixodes pacificus,-59082.32397,-47041.33521,289.0400085,1040,356.9299927,63.37400055,9.626700401,23.86330032,33.46300125,11,36,166,12
Ixodes pacificus,-114212.5396,-47294.11017,259.3269958,1035.670044,261.3829956,48.71820068,9.213299751,23.92000008,33.09600067,11,37,159,14
Ixodes pacificus,115658.6778,-47508.85869,162.6170044,787.4130249,407.4169922,68.1339035,-0.316700011,16.29000092,26.78919983,3,56,158,13
Ixodes pacificus,-131884.4483,-47278.39339,241.0570068,1000.559998,367.1329956,73.42479706,10.81999969,21.40329933,29.77179909,8,45,151,24
Ixodes pacificus,158428.4886,-47677.40164,240.8300018,205.8029938,395.1329956,42.38029861,-5.493299961,5.679999828,14.60060024,5,58,127,11
Ixodes pacificus,-110448.9726,-47719.24958,275.322998,1029.619995,276.1099854,50.50709915,9.393300056,23.98670006,33.23989868,2,37,158,14
Ixodes pacificus,-88029.77769,-47556.38695,332.0270081,991.6469727,333.1069946,59.08980179,10.07670021,23.93670082,33.30540085,11,37,164,8
Ixodes pacificus,124467.0643,-47632.34288,167.0429993,815.3729858,388.4570007,64.74120331,0.219999999,16.06999969,26.70890045,7,54,144,13
Ixodes pacificus,87780.653,-47352.6462,262.0700073,437.6300049,1167.170044,232.1549988,-1.566699982,11.20330048,19.91519928,1,55,54,3
Ixodes pacificus,-199126.7058,-47694.85098,351.6700134,856.9899902,467.7770081,89.50779724,9.913299561,20.51000023,24.87179947,5,49,207,13
Ixodes pacificus,-184403.8233,-47367.00129,427.3569946,786.4370117,423.5499878,78.03630066,10.27999973,20.30669975,24.67639923,9,49,198,13
Ixodes pacificus,161779.3266,-47416.82711,158.7129974,349.7330017,363.5,38.95830154,-4.77670002,8.286700249,17.49510002,5,58,126,11
Ixodes pacificus,-128420.4121,-48003.33109,243.0700073,995.2329712,308.1400146,59.64910126,9.133299828,22.36669922,30.54669952,6,45,150,24
Ixodes pacificus,-144656.6761,-48169.23316,343.3070068,753.5,621.8129883,111.0469971,9.180000305,18.33329964,26.20999908,2,46,152,24
Ixodes pacificus,-199885.3302,-47773.77769,351.4500122,857.4970093,468.269989,89.67790222,9.906700134,20.50670052,24.83600044,9,49,208,13
Ixodes pacificus,-31949.94264,-48185.30508,392.1130066,946.9730225,400.8500061,69.58229828,9.47329998,24.17670059,34.03290176,2,47,157,17
Ixodes pacificus,-19049.05548,-47785.92311,371.3900146,977.3530273,615.2329712,108.2099991,9.196700096,24.3932991,34.82830048,6,49,168,17
Ixodes pacificus,43398.97855,-48448.40058,239.7570038,489.4830017,1402.280029,267.0710144,-0.949999988,11.92669964,19.60110092,7,60,94,6
Ixodes pacificus,147569.7227,-48304.39633,148.7570038,828.2969971,217.7169952,27.4633007,1.220000029,17.86330032,28.69079971,3,59,130,17
Ixodes pacificus,105749.0781,-48359.14279,169.4570007,548.9099731,478.5,79.2036972,-1.606699944,11.94999981,20.97190094,3,63,121,5
Ixodes pacificus,-153497.6595,-48296.22524,313.572998,824.4299927,631.8330078,115.3389969,10.02330017,19.99329948,26.80340004,6,46,154,25
Ixodes pacificus,-27911.72,-48324.39566,348.7130127,1026.540039,516.5629883,90.36199951,9.829999924,25.17670059,35.56029892,6,48,159,17
Ixodes pacificus,155630.8489,-48459.24742,210.0070038,167.8170013,415.8070068,43.71519852,-6.103300095,3.796700001,12.54399967,3,57,127,11
Ixodes pacificus,65779.75107,-48552.74603,368.8930054,558.8200073,1068.150024,201.8760071,1.773300052,14.43999958,24.01469994,1,61,73,7
Ixodes pacificus,16131.0434,-48557.89948,373.5230103,801.9730225,931.2470093,169.576004,7.196700096,21.40999985,31.28930092,6,61,141,19
Ixodes pacificus,153578.7992,-48646.84134,222.5330048,218.6869965,386.6600037,41.91199875,-5.333300114,5.703299999,14.71730042,5,57,127,11
Ixodes pacificus,15818.78284,-48289.75563,369.1329956,786.1530151,973.4299927,177.6439972,6.206699848,20.62000084,30.44000053,8,61,140,19
Ixodes pacificus,8054.49094,-48546.26591,400.0270081,776.6530151,973.0930176,176.0870056,5.696700096,20.69669914,30.64629936,6,60,143,19
Ixodes pacificus,-88116.04737,-48462.0874,329.7799988,994.1630249,332.6799927,58.95940018,10.06669998,23.93670082,33.30759811,11,36,163,8
Ixodes pacificus,-214620.1983,-48829.55988,448.9299927,665.5300293,1096.140015,218.6900024,8.979999542,18.09000015,21.10059929,8,47,187,19
Ixodes pacificus,-26188.18484,-48760.80814,351.7130127,1022.419983,523.0969849,91.55590057,9.850000381,25.14669991,35.52389908,6,49,162,17
Ixodes pacificus,76131.73634,-48767.83574,287.3670044,596.3270264,998.28302,184.7299957,0.980000019,13.81999969,23.04140091,5,60,73,11
Ixodes pacificus,6614.868483,-48780.23273,359.3070068,840.4000244,969.0469971,175.147995,5.686699867,20.65329933,30.60589981,5,60,143,19
Ixodes pacificus,35968.75578,-48729.95376,239.2299957,623.0770264,1191.439941,224.2409973,1.226699948,14.17669964,22.53739929,7,62,111,13
Ixodes pacificus,61515.30375,-48707.92396,315.0969849,563.8699951,1215.689941,233.3619995,0.663299978,12.98670006,22.51930046,1,59,75,6
Ixodes pacificus,-72369.5275,-49212.67988,331.5299988,1002.409973,341.4500122,60.58589935,10.00669956,23.72999954,33.13489914,11,37,165,8
Ixodes pacificus,50215.57225,-49555.69762,274.9230042,420.322998,1329.069946,256.3529968,-1.230000019,11.31669998,19.13269997,1,59,88,6
Ixodes pacificus,-63776.75242,-49286.42606,300.3200073,1033.280029,351.8299866,62.30220032,9.72329998,23.82329941,33.38909912,11,36,166,12
Ixodes pacificus,72626.43944,-49287.36642,313.5270081,643.8400269,1053.859985,194.9199982,1.933300018,14.6232996,23.91580009,1,62,71,7
Ixodes pacificus,-20451.09583,-49546.83901,347.3670044,1006.590027,559.2130127,97.96089935,9.736700058,25.06329918,35.45439911,6,47,168,17
Ixodes pacificus,2173.123707,-49278.98091,455.6099854,757.2399902,857.9769897,153.223999,6.730000019,21.34000015,31.30019951,6,58,147,19
Ixodes pacificus,-132356.5571,-49247.04977,293.019989,870.9500122,435.3699951,83.373703,9.306699753,19.92329979,28.59059906,6,46,152,24
Ixodes pacificus,-145252.0096,-49953.53882,312.5969849,814.3930054,619.4400024,109.9830017,9.31000042,18.64669991,26.6079998,6,46,153,24
Ixodes pacificus,1714.42212,-50053.92075,396.4769897,810.7769775,812.2869873,144.7700043,7.163300037,21.51329994,31.09499931,6,59,147,19
Ixodes pacificus,-158985.4553,-49707.75332,355.9429932,765.4429932,640.9530029,118.4100037,9.856699944,19.5366993,25.63209915,2,48,156,22
Ixodes pacificus,-31832.93895,-49826.68497,300.4370117,1049.819946,420.2229919,72.91419983,9.550000191,24.45669937,34.45009995,2,47,155,17
Ixodes pacificus,-171740.4149,-49996.29819,416.1430054,813.7030029,439.6900024,81.57080078,9.890000343,21.06329918,25.9239006,5,50,179,16
Ixodes pacificus,69846.27899,-49839.41451,274.9070129,659.5700073,996.1799927,181.6690063,1.663300037,15.76669979,24.92779922,7,61,81,13
Ixodes pacificus,-207032.7127,-50062.76759,384.2430115,786.7369995,654.0170288,127.6159973,8.906700134,20.00670052,24.11429977,6,48,193,18
Ixodes pacificus,82094.21832,-50230.4843,436.5369873,361.6629944,934.3629761,171.8690033,0.073299997,12.36330032,21.18239975,1,57,59,3
Ixodes pacificus,101380.2717,-50472.05727,181.8099976,415.9070129,679.5930176,115.2740021,-2.680000067,8.693300247,16.8173008,5,57,101,5
Ixodes pacificus,52813.40733,-50325.33932,237.3269958,468.1329956,1375.23999,263.6990051,-1.053300023,10.85669994,18.82589912,1,57,83,6
Ixodes pacificus,179942.5891,-50179.9511,103.7699966,1003.409973,124.3799973,11.18099976,1.883299947,20.72669983,32.41719818,5,46,91,22
Ixodes pacificus,-95856.7148,-50512.81843,319.2969971,1000.27002,320.8630066,57.48320007,9.853300095,24,33.33089828,11,40,162,8
Ixodes pacificus,-143888.7496,-50961.82405,329.019989,856.1069946,616.3729858,110.4410019,9.25,18.90329933,27.02099991,2,46,153,24
Ixodes pacificus,145132.9018,-51089.17934,105.8030014,1068.780029,129.2200012,21.1548996,2.519999981,23.34670067,34.7533989,3,56,138,20
Ixodes pacificus,-217180.5509,-51003.94343,420.2330017,690.0269775,876.9000244,168.595993,9.126700401,18.18670082,21.06069946,8,47,188,19
Ixodes pacificus,153925.2095,-50861.46704,198.6399994,277.1629944,370.0100098,40.69400024,-5.046700001,7.146699905,16.35680008,1,58,128,11
Ixodes pacificus,-154734.5429,-50859.30638,316.1130066,845.2299805,626.78302,113.137001,10.38000011,19.70330048,26.95689964,2,46,152,25
Ixodes pacificus,-115839.6725,-50786.51439,276.1099854,970.4869995,291.2470093,53.04140091,9.446700096,23.10000038,32.1432991,2,42,136,24
Ixodes pacificus,-38401.25296,-51115.9894,296.1130066,1037.140015,370.7229919,64.41840363,9.449999809,23.87999916,33.54299927,2,36,162,11
Ixodes pacificus,-60123.56851,-51304.65266,286.3599854,1047.530029,350.1229858,62.36510086,9.686699867,23.85000038,33.45159912,11,35,166,12
Ixodes pacificus,114891.7839,-51485.04814,154.3730011,698.4630127,385.5230103,61.43790054,-0.136700004,14.08329964,23.92709923,7,63,132,7
Ixodes pacificus,-156424.521,-51424.16469,305.5270081,806.072998,633.2299805,114.4290009,9.859999657,19.25670052,26.18300056,2,46,152,25
Ixodes pacificus,-213345.8949,-51180.54694,425.6099854,683.5629883,1061.439941,209.2389984,8.470000267,17.92670059,21.11039925,7,48,189,19
Ixodes pacificus,-164852.5467,-51257.54707,321.0499878,838.3200073,577.3400269,107.2659988,9.470000267,20.44000053,26.57559967,2,48,159,22
Ixodes pacificus,56727.33663,-52028.66244,296.6029968,519.8070068,1216.319946,233.0119934,0.2667,12.70330048,21.73489952,1,55,76,6
Ixodes pacificus,101123.538,-51974.11235,209.7030029,332.0830078,795.1199951,134.470993,-3.686700106,6.986700058,14.76790047,5,56,94,5
Ixodes pacificus,38881.40877,-51840.99037,379.9899902,552.1500244,1169.619995,214.1069946,1.470000029,15.15330029,23.89590073,7,62,111,13
Ixodes pacificus,-45638.6493,-52050.4601,354.0230103,978.9500122,372.6629944,65.28440094,9.506699562,23.87330055,33.51039886,11,35,163,11
Ixodes pacificus,-175778.3084,-51710.78904,400.0270081,826.710022,411.5429993,76.46019745,10.14330006,20.83670044,25.51460075,5,50,188,16
Ixodes pacificus,-87868.13123,-51810.20246,326.4769897,998.289978,327.7600098,58.40390015,9.989999771,23.97999954,33.38059998,11,36,163,8
Ixodes pacificus,-210524.1717,-51904.08693,424.3970032,731.1300049,900.2230225,176.5829926,8.52670002,19.03000069,22.79999924,7,49,189,19
Ixodes pacificus,-139314.9797,-51837.49018,331.3330078,852.4370117,494.4869995,91.65329742,9.706700325,20.31329918,29.15690041,8,46,151,24
Ixodes pacificus,137421.9922,-52010.47206,96.65670013,1115.670044,150.1670074,22.96999931,2.789999962,22.52000046,33.98289871,3,55,136,15
Ixodes pacificus,-49298.15213,-52010.53143,323.6470032,1011.289978,352.9930115,62.51539993,9.556699753,23.86000061,33.47629929,11,34,164,11
Ixodes pacificus,-139930.3086,-51684.84108,292.0299988,886.8029785,559.9169922,104.0970001,9.226699829,19.42670059,28.13979912,2,46,151,24
Ixodes pacificus,118788.5357,-51747.75648,163.2899933,814.5200195,385.6730042,63.68069839,0.573300004,16.09670067,26.70409966,3,55,150,13
Ixodes pacificus,-41904.71509,-51598.97778,353.2099915,979.78302,371.3670044,64.78119659,9.479999542,23.89999962,33.54000092,2,36,160,11
Ixodes pacificus,-158915.547,-52047.40142,324.8399963,829.677002,664.4000244,122.0899963,9.976699829,19.04330063,25.60230064,2,47,154,22
Ixodes pacificus,-156696.0872,-51956.51106,346.8129883,783.6069946,636.2969971,115.2509995,9.840000153,19.31329918,25.98480034,6,46,153,25
Ixodes pacificus,64872.8243,-51788.34881,330.0599976,668.3699951,1071.339966,198.029007,2.75999999,15.04669952,24.41839981,1,62,76,8
Ixodes pacificus,48760.90417,-52357.56691,233.3699951,492.4070129,1270.5,240.0769958,-1.513299942,12.94330025,21.43530083,1,61,99,10
Ixodes pacificus,90872.78477,-52400.40657,274.5700073,383.3529968,1250.72998,249.6620026,-2.28670001,9.616700172,17.77420044,1,51,45,3
